order_id,order_date,customer_id,customer_email,customer_phone,product_id,product_category,unit_price,quantity,total_amount,payment_method,store_location,sales_rep_id,is_fulfilled,shipping_cost,discount_amount,is_discounted
ORD-1587,2024-10-20 23:13:50.196491,CUST7573,customer699@example.com,+1-922-124-6783,PRD-525,Electronics,400.86,7,2806.02,Credit Card,ST86,EMP969,True,7.52,35.77,True
ORD-1588,2024-09-13 23:13:50.196491,CUST1984,customer947@example.com,+1-735-863-9625,PRD-646,Clothing,66.0,2,132.0,Cash,ST10,EMP334,True,13.48,35.11,False
ORD-1589,2024-12-23 23:13:50.196491,CUST6776,customer508@example.com,+1-265-664-7047,PRD-401,Books,350.77,8,2806.16,Bank Transfer,ST69,EMP954,True,19.41,48.35,False
ORD-1590,2024-12-12 23:13:50.196491,CUST4676,customer602@example.com,+1-305-195-4759,PRD-680,Sports,210.99,3,632.97,Cash,ST65,EMP807,True,8.03,15.01,False
ORD-1591,2024-11-12 23:13:50.196491,CUST4380,customer826@example.com,+1-750-267-2902,PRD-448,Books,259.36,8,2074.88,Bank Transfer,ST44,EMP919,True,8.91,37.82,True
ORD-1592,2024-09-21 23:13:50.196491,CUST9711,customer703@example.com,+1-303-944-3567,PRD-931,Clothing,452.13,3,1356.39,Credit Card,ST39,EMP179,True,6.4,21.7,False
ORD-1593,2024-09-15 23:13:50.196491,CUST9782,customer402@example.com,+1-481-142-3994,PRD-148,Books,445.49,10,4454.9,Credit Card,ST63,EMP746,True,6.37,27.92,False
ORD-1594,2024-09-01 23:13:50.196491,CUST2050,customer563@example.com,+1-309-309-1830,PRD-173,Books,409.84,7,2868.88,PayPal,ST45,EMP121,True,23.72,40.82,False
ORD-1595,2024-05-28 23:13:50.196491,CUST4633,customer334@example.com,+1-248-214-2178,PRD-803,Clothing,257.52,2,515.04,PayPal,ST64,EMP576,True,15.89,11.1,True
ORD-1596,2024-11-29 23:13:50.196491,CUST7342,customer795@example.com,+1-848-602-8878,PRD-360,Electronics,369.44,4,1477.76,Cash,ST98,EMP942,True,3.9,17.14,False
ORD-1597,2024-08-28 23:13:50.196491,CUST1959,customer137@example.com,+1-270-618-8879,PRD-455,Sports,258.88,6,1553.28,Credit Card,ST89,EMP539,False,18.06,38.67,False
ORD-1598,2025-02-07 23:13:50.196491,CUST7059,customer238@example.com,+1-535-166-6612,PRD-681,Clothing,435.46,9,3919.14,Credit Card,ST67,EMP836,True,18.05,28.52,True
ORD-1599,2025-04-15 23:13:50.196491,CUST9884,customer294@example.com,+1-849-853-8380,PRD-701,Home,204.37,5,1021.85,PayPal,ST92,EMP669,True,16.66,4.62,False
ORD-1600,2025-02-09 23:13:50.196491,CUST6655,customer626@example.com,+1-380-865-9804,PRD-359,Electronics,485.27,9,4367.43,Bank Transfer,ST74,EMP192,True,3.37,21.51,False
ORD-1601,2024-08-14 23:13:50.196491,CUST5473,customer868@example.com,+1-798-796-7746,PRD-737,Home,466.5,5,2332.5,Cash,ST78,EMP291,True,10.2,29.33,True
ORD-1602,2024-09-06 23:13:50.196491,CUST3946,customer746@example.com,+1-447-313-3406,PRD-842,Electronics,372.09,10,3720.9,Cash,ST60,EMP202,True,2.67,45.48,True
ORD-1603,2025-04-17 23:13:50.196491,CUST8725,customer100@example.com,+1-448-737-9090,PRD-394,Sports,143.31,8,1146.48,PayPal,ST31,EMP495,True,20.42,9.42,False
ORD-1604,2024-11-01 23:13:50.196491,CUST1526,customer660@example.com,+1-715-187-9367,PRD-740,Sports,70.17,1,70.17,Credit Card,ST97,EMP106,True,16.38,40.3,False
ORD-1605,2024-12-04 23:13:50.196491,CUST4224,customer195@example.com,+1-922-525-4842,PRD-891,Books,428.08,7,2996.56,PayPal,ST62,EMP739,True,12.68,6.53,False
ORD-1606,2024-11-07 23:13:50.196491,CUST2875,customer812@example.com,+1-802-870-1702,PRD-412,Home,86.82,4,347.28,PayPal,ST45,EMP666,False,8.58,12.11,True
ORD-1607,2024-11-05 23:13:50.196491,CUST2763,customer512@example.com,+1-280-237-3517,PRD-711,Electronics,427.86,5,2139.3,PayPal,ST77,EMP330,True,4.61,12.17,False
ORD-1608,2024-07-15 23:13:50.196491,CUST9712,customer637@example.com,+1-549-225-2878,PRD-937,Sports,247.93,6,1487.58,PayPal,ST45,EMP973,True,2.66,43.87,False
ORD-1609,2024-12-23 23:13:50.196491,CUST6797,customer954@example.com,+1-429-559-1309,PRD-908,Clothing,206.25,5,1031.25,Bank Transfer,ST61,EMP673,True,24.23,9.95,True
ORD-1610,2024-10-12 23:13:50.196491,CUST8099,customer528@example.com,+1-219-980-8728,PRD-281,Sports,452.08,1,452.08,Bank Transfer,ST62,EMP339,True,4.99,39.35,False
ORD-1611,2025-04-19 23:13:50.196491,CUST6109,customer334@example.com,+1-846-640-7412,PRD-785,Clothing,303.91,9,2735.19,Credit Card,ST91,EMP189,True,1.5,23.09,True
ORD-1612,2025-03-26 23:13:50.196491,CUST7644,customer448@example.com,+1-202-869-1015,PRD-927,Electronics,290.42,2,580.84,PayPal,ST59,EMP331,True,24.04,49.95,False
ORD-1613,2024-11-10 23:13:50.196491,CUST1116,customer855@example.com,+1-805-457-5908,PRD-463,Sports,281.59,9,2534.31,Bank Transfer,ST89,EMP556,True,13.72,41.95,False
ORD-1614,2024-05-20 23:13:50.196491,CUST3433,customer969@example.com,+1-332-411-7412,PRD-287,Sports,188.73,10,1887.3,Credit Card,ST50,EMP332,True,19.92,36.99,False
ORD-1615,2024-12-09 23:13:50.196491,CUST6463,customer580@example.com,+1-613-124-9507,PRD-668,Electronics,393.89,2,787.78,PayPal,ST27,EMP453,True,1.09,43.54,True
ORD-1616,2024-06-07 23:13:50.196491,CUST1583,customer938@example.com,+1-770-824-8835,PRD-642,Sports,130.14,9,1171.26,Cash,ST31,EMP432,True,14.17,31.7,False
ORD-1617,2024-05-17 23:13:50.196491,CUST9586,customer495@example.com,+1-475-488-3769,PRD-695,Clothing,469.75,6,2818.5,Bank Transfer,ST75,EMP538,True,9.96,42.18,False
ORD-1618,2024-11-30 23:13:50.196491,CUST4788,customer450@example.com,+1-643-526-7840,PRD-763,Sports,447.52,9,4027.68,Credit Card,ST30,EMP474,True,19.3,13.06,False
ORD-1619,2024-06-01 23:13:50.196491,CUST5167,customer515@example.com,+1-765-820-3415,PRD-647,Home,172.05,6,1032.3,Cash,ST53,EMP391,False,0.96,4.89,False
ORD-1620,2024-09-19 23:13:50.196491,CUST9465,customer985@example.com,+1-541-904-9495,PRD-824,Books,366.08,6,2196.48,PayPal,ST56,EMP444,False,10.04,30.8,True
ORD-1621,2024-06-27 23:13:50.196491,CUST2389,customer986@example.com,+1-963-473-1815,PRD-507,Clothing,288.75,2,577.5,PayPal,ST48,EMP763,True,19.98,21.73,False
ORD-1622,2024-12-13 23:13:50.196491,CUST9357,customer150@example.com,+1-311-977-8173,PRD-975,Home,172.14,8,1377.12,PayPal,ST38,EMP527,True,13.07,21.32,False
ORD-1623,2024-07-06 23:13:50.196491,CUST7154,customer180@example.com,+1-902-945-6039,PRD-717,Electronics,494.32,3,1482.96,Bank Transfer,ST63,EMP756,True,13.75,26.34,False
ORD-1624,2025-02-13 23:13:50.196491,CUST6420,customer135@example.com,+1-478-481-7324,PRD-513,Clothing,17.49,7,122.43,Credit Card,ST99,EMP229,True,2.43,18.07,False
ORD-1625,2024-08-15 23:13:50.196491,CUST9920,customer166@example.com,+1-725-279-3823,PRD-441,Books,130.06,5,650.3,Cash,ST94,EMP240,False,3.31,31.3,False
ORD-1626,2024-07-23 23:13:50.196491,CUST3043,customer740@example.com,+1-367-313-8433,PRD-319,Books,262.44,3,787.32,Credit Card,ST26,EMP514,True,16.92,1.53,True
ORD-1627,2024-04-25 23:13:50.196491,CUST5197,customer981@example.com,+1-608-130-5826,PRD-262,Electronics,263.37,1,263.37,Bank Transfer,ST89,EMP192,True,16.88,48.49,False
ORD-1628,2024-10-24 23:13:50.196491,CUST4496,customer766@example.com,+1-792-388-1497,PRD-319,Electronics,296.52,8,2372.16,Credit Card,ST69,EMP725,True,24.48,46.24,False
ORD-1629,2024-11-08 23:13:50.196491,CUST1778,customer856@example.com,+1-945-573-5643,PRD-369,Clothing,377.08,3,1131.24,Bank Transfer,ST40,EMP383,True,17.8,46.76,False
ORD-1630,2025-01-23 23:13:50.196491,CUST1213,customer722@example.com,+1-331-423-1857,PRD-731,Sports,313.62,2,627.24,PayPal,ST82,EMP754,True,12.33,18.25,False
ORD-1631,2024-10-04 23:13:50.196491,CUST4762,customer779@example.com,+1-331-620-9221,PRD-947,Electronics,302.14,1,302.14,Cash,ST87,EMP322,True,21.43,26.59,False
ORD-1632,2024-05-13 23:13:50.196491,CUST7731,customer580@example.com,+1-826-400-7147,PRD-499,Sports,31.49,4,125.96,PayPal,ST58,EMP843,True,2.61,47.71,True
ORD-1633,2025-04-05 23:13:50.196491,CUST4117,customer567@example.com,+1-524-608-2558,PRD-281,Home,191.38,8,1531.04,Credit Card,ST11,EMP562,True,11.23,45.12,False
ORD-1634,2025-03-16 23:13:50.196491,CUST6791,customer241@example.com,+1-215-633-2607,PRD-717,Books,119.87,3,359.61,PayPal,ST57,EMP644,True,7.18,39.51,False
ORD-1635,2024-12-19 23:13:50.196491,CUST9783,customer455@example.com,+1-645-602-8274,PRD-828,Sports,136.36,1,136.36,Cash,ST23,EMP375,True,2.62,20.37,False
ORD-1636,2024-11-02 23:13:50.196491,CUST3720,customer808@example.com,+1-919-488-4791,PRD-304,Books,279.4,4,1117.6,PayPal,ST68,EMP781,True,19.09,28.22,True
ORD-1637,2024-12-04 23:13:50.196491,CUST9905,customer570@example.com,+1-462-662-2088,PRD-681,Sports,103.76,9,933.84,Cash,ST67,EMP239,True,12.77,39.65,True
ORD-1638,2024-08-25 23:13:50.196491,CUST7047,customer720@example.com,+1-464-437-5473,PRD-655,Home,150.5,1,150.5,Cash,ST67,EMP456,True,13.92,13.65,False
ORD-1639,2024-09-16 23:13:50.196491,CUST9032,customer987@example.com,+1-374-251-9667,PRD-940,Electronics,122.36,2,244.72,PayPal,ST60,EMP812,False,10.28,31.32,False
ORD-1640,2024-12-19 23:13:50.196491,CUST1001,customer690@example.com,+1-465-428-2186,PRD-912,Home,474.51,9,4270.59,Bank Transfer,ST93,EMP122,False,11.51,41.4,False
ORD-1641,2025-02-25 23:13:50.196491,CUST7368,customer772@example.com,+1-637-442-6486,PRD-327,Electronics,472.61,2,945.22,Credit Card,ST11,EMP835,False,2.9,35.37,False
ORD-1642,2024-11-27 23:13:50.196491,CUST2949,customer538@example.com,+1-664-849-6415,PRD-795,Electronics,306.92,3,920.76,Bank Transfer,ST50,EMP979,True,16.82,23.97,False
ORD-1643,2024-06-11 23:13:50.196491,CUST7732,customer630@example.com,+1-710-887-6079,PRD-718,Books,462.64,7,3238.48,Bank Transfer,ST92,EMP369,True,10.81,29.23,True
ORD-1644,2024-04-28 23:13:50.196491,CUST8833,customer226@example.com,+1-438-680-6420,PRD-695,Home,393.98,3,1181.94,PayPal,ST91,EMP958,True,20.42,49.43,False
ORD-1645,2025-04-23 23:13:50.196491,CUST1917,customer304@example.com,+1-205-319-4524,PRD-949,Sports,297.02,9,2673.18,Credit Card,ST25,EMP764,True,4.91,30.1,False
ORD-1646,2024-05-11 23:13:50.196491,CUST4174,customer128@example.com,+1-632-906-6989,PRD-349,Home,8.19,6,49.14,Credit Card,ST13,EMP432,False,5.13,39.28,False
ORD-1647,2024-10-16 23:13:50.196491,CUST8014,customer544@example.com,+1-585-718-9596,PRD-974,Books,387.4,3,1162.2,Bank Transfer,ST21,EMP184,True,16.14,36.33,False
ORD-1648,2024-10-15 23:13:50.196491,CUST1089,customer818@example.com,+1-879-862-9785,PRD-540,Electronics,352.73,9,3174.57,PayPal,ST38,EMP720,True,21.15,35.07,False
ORD-1649,2024-06-16 23:13:50.196491,CUST2709,customer563@example.com,+1-765-851-5107,PRD-632,Books,309.55,1,309.55,Credit Card,ST16,EMP130,False,11.8,35.82,False
ORD-1650,2024-12-28 23:13:50.196491,CUST4041,customer379@example.com,+1-408-264-9078,PRD-295,Clothing,381.41,10,3814.1,Bank Transfer,ST23,EMP840,True,18.17,22.72,True
ORD-1651,2024-12-11 23:13:50.196491,CUST1105,customer250@example.com,+1-718-177-8601,PRD-789,Clothing,258.9,3,776.7,Credit Card,ST21,EMP339,True,24.98,23.71,False
ORD-1652,2025-02-25 23:13:50.196491,CUST9619,customer339@example.com,+1-776-713-1868,PRD-618,Sports,353.52,1,353.52,PayPal,ST14,EMP989,True,24.76,23.39,True
ORD-1653,2025-03-11 23:13:50.196491,CUST2895,customer365@example.com,+1-998-782-5862,PRD-169,Books,467.91,2,935.82,PayPal,ST90,EMP462,True,18.61,1.66,False
ORD-1654,2024-11-02 23:13:50.196491,CUST7090,customer793@example.com,+1-281-994-2744,PRD-738,Sports,191.02,8,1528.16,PayPal,ST41,EMP921,True,18.49,12.05,False
ORD-1655,2024-11-15 23:13:50.196491,CUST9508,customer204@example.com,+1-408-544-9713,PRD-498,Sports,355.52,7,2488.64,Credit Card,ST83,EMP488,True,6.19,7.73,False
ORD-1656,2024-11-02 23:13:50.196491,CUST7082,customer532@example.com,+1-228-403-6089,PRD-771,Clothing,240.47,2,480.94,Cash,ST52,EMP752,True,20.84,44.32,False
ORD-1657,2024-06-11 23:13:50.196491,CUST1634,customer596@example.com,+1-664-601-2469,PRD-859,Sports,338.83,2,677.66,Credit Card,ST90,EMP767,True,10.13,13.75,False
ORD-1658,2024-06-25 23:13:50.196491,CUST2925,customer539@example.com,+1-827-589-5876,PRD-302,Clothing,382.63,9,3443.67,Cash,ST78,EMP398,True,24.05,6.92,False
ORD-1659,2024-11-26 23:13:50.196491,CUST3056,customer847@example.com,+1-627-658-4007,PRD-247,Electronics,27.5,6,165.0,PayPal,ST54,EMP956,True,2.04,5.99,True
ORD-1660,2025-02-03 23:13:50.196491,CUST7917,customer784@example.com,+1-290-152-2753,PRD-571,Books,325.07,5,1625.35,Bank Transfer,ST18,EMP470,True,10.9,35.0,False
ORD-1661,2024-09-23 23:13:50.196491,CUST4144,customer257@example.com,+1-788-303-9747,PRD-754,Sports,117.24,10,1172.4,Cash,ST58,EMP198,True,13.9,0.3,False
ORD-1662,2024-10-03 23:13:50.196491,CUST1552,customer271@example.com,+1-355-101-1824,PRD-298,Clothing,336.67,6,2020.02,PayPal,ST42,EMP146,False,10.13,23.57,False
ORD-1663,2024-08-15 23:13:50.196491,CUST9907,customer593@example.com,+1-768-901-4030,PRD-525,Home,236.82,9,2131.38,PayPal,ST27,EMP938,True,5.26,5.94,False
ORD-1664,2024-09-07 23:13:50.196491,CUST6383,customer410@example.com,+1-257-353-6299,PRD-765,Sports,387.91,7,2715.37,Cash,ST18,EMP521,True,14.82,42.48,True
ORD-1665,2024-11-11 23:13:50.196491,CUST4911,customer502@example.com,+1-692-768-8202,PRD-591,Electronics,66.08,10,660.8,Bank Transfer,ST71,EMP579,True,18.9,47.92,True
ORD-1666,2024-09-09 23:13:50.196491,CUST4389,customer768@example.com,+1-274-388-9562,PRD-987,Electronics,315.03,10,3150.3,PayPal,ST66,EMP678,True,16.12,47.94,True
ORD-1667,2024-11-28 23:13:50.196491,CUST9442,customer869@example.com,+1-786-428-9968,PRD-995,Home,142.84,9,1285.56,Cash,ST38,EMP161,True,5.86,22.1,False
ORD-1668,2025-04-04 23:13:50.196491,CUST3430,customer775@example.com,+1-503-678-5316,PRD-241,Clothing,427.23,4,1708.92,Bank Transfer,ST87,EMP208,True,18.29,32.23,True
ORD-1669,2025-03-08 23:13:50.196491,CUST1458,customer758@example.com,+1-363-579-6803,PRD-412,Sports,464.55,2,929.1,Bank Transfer,ST34,EMP778,True,6.42,29.99,True
ORD-1670,2024-09-03 23:13:50.196491,CUST1207,customer765@example.com,+1-453-821-9379,PRD-264,Clothing,498.22,8,3985.76,PayPal,ST24,EMP648,True,4.38,17.5,False
ORD-1671,2024-06-23 23:13:50.196491,CUST1899,customer562@example.com,+1-390-488-9722,PRD-413,Electronics,399.02,4,1596.08,Credit Card,ST15,EMP218,True,17.27,22.2,False
ORD-1672,2025-04-10 23:13:50.196491,CUST1021,customer466@example.com,+1-246-164-7618,PRD-120,Clothing,378.1,9,3402.9,Credit Card,ST51,EMP697,False,21.07,3.22,False
ORD-1673,2024-12-02 23:13:50.196491,CUST9601,customer649@example.com,+1-345-897-9708,PRD-181,Electronics,111.67,4,446.68,PayPal,ST38,EMP481,True,12.04,39.78,False
ORD-1674,2025-04-23 23:13:50.196491,CUST1894,customer742@example.com,+1-292-964-7569,PRD-680,Clothing,171.32,8,1370.56,Bank Transfer,ST88,EMP491,False,13.28,12.04,False
ORD-1675,2025-03-01 23:13:50.196491,CUST1514,customer969@example.com,+1-667-193-5228,PRD-230,Home,235.51,9,2119.59,PayPal,ST13,EMP151,True,7.57,23.03,False
ORD-1676,2024-08-08 23:13:50.196491,CUST8294,customer354@example.com,+1-633-440-5409,PRD-698,Books,387.82,9,3490.38,Cash,ST91,EMP702,True,12.37,24.03,False
ORD-1677,2024-12-01 23:13:50.196491,CUST5904,customer307@example.com,+1-790-311-4056,PRD-829,Home,457.91,10,4579.1,Credit Card,ST66,EMP388,True,3.3,28.04,False
ORD-1678,2025-04-12 23:13:50.196491,CUST8867,customer549@example.com,+1-358-367-3708,PRD-404,Home,98.62,4,394.48,Cash,ST58,EMP436,True,23.9,40.89,False
ORD-1679,2024-05-29 23:13:50.196491,CUST5109,customer194@example.com,+1-802-847-9992,PRD-470,Books,461.57,1,461.57,PayPal,ST53,EMP909,True,20.01,34.59,False
ORD-1680,2024-09-12 23:13:50.196491,CUST8179,customer959@example.com,+1-609-573-2379,PRD-956,Books,349.33,3,1047.99,PayPal,ST89,EMP303,True,16.7,33.15,True
ORD-1681,2024-07-26 23:13:50.196491,CUST2560,customer938@example.com,+1-879-292-4770,PRD-952,Sports,307.33,9,2765.97,Bank Transfer,ST84,EMP979,True,13.45,26.34,False
ORD-1682,2024-05-01 23:13:50.196491,CUST2266,customer577@example.com,+1-470-213-2546,PRD-483,Sports,103.92,4,415.68,Bank Transfer,ST23,EMP337,True,19.8,4.8,True
ORD-1683,2024-11-19 23:13:50.196491,CUST4638,customer782@example.com,+1-254-869-7208,PRD-544,Home,32.48,5,162.4,Bank Transfer,ST12,EMP481,True,12.37,20.1,False
ORD-1684,2025-04-16 23:13:50.196491,CUST9941,customer861@example.com,+1-883-371-2385,PRD-524,Home,286.39,7,2004.73,Cash,ST71,EMP766,True,7.5,47.87,True
ORD-1685,2024-12-23 23:13:50.196491,CUST4427,customer289@example.com,+1-345-308-2033,PRD-260,Electronics,327.5,5,1637.5,Bank Transfer,ST73,EMP851,True,4.01,49.78,False
ORD-1686,2024-05-11 23:13:50.196491,CUST5780,customer810@example.com,+1-938-285-2620,PRD-277,Electronics,109.34,4,437.36,PayPal,ST54,EMP235,True,16.19,36.52,False
ORD-1687,2024-11-11 23:13:50.196491,CUST2927,customer583@example.com,+1-663-233-3882,PRD-728,Sports,280.45,2,560.9,Bank Transfer,ST91,EMP506,True,23.24,11.38,False
ORD-1688,2025-01-24 23:13:50.196491,CUST3356,customer832@example.com,+1-370-312-9140,PRD-807,Sports,428.96,2,857.92,Credit Card,ST67,EMP607,True,3.84,5.09,False
ORD-1689,2024-12-09 23:13:50.196491,CUST5790,customer635@example.com,+1-729-925-5122,PRD-994,Electronics,418.36,4,1673.44,Bank Transfer,ST29,EMP461,True,4.5,20.74,False
ORD-1690,2024-10-20 23:13:50.196491,CUST1306,customer855@example.com,+1-267-889-9599,PRD-589,Electronics,464.04,10,4640.4,Cash,ST67,EMP480,True,10.84,42.83,False
ORD-1691,2024-06-12 23:13:50.196491,CUST8979,customer522@example.com,+1-751-208-5169,PRD-426,Clothing,186.11,10,1861.1,Credit Card,ST98,EMP980,True,20.17,36.09,True
ORD-1692,2024-10-28 23:13:50.196491,CUST4665,customer935@example.com,+1-777-779-8429,PRD-697,Clothing,162.43,9,1461.87,Credit Card,ST66,EMP675,False,7.35,44.19,False
ORD-1693,2025-03-27 23:13:50.196491,CUST8057,customer739@example.com,+1-567-885-1236,PRD-388,Electronics,375.97,8,3007.76,Credit Card,ST86,EMP734,True,6.35,30.79,False
ORD-1694,2024-09-16 23:13:50.196491,CUST1661,customer704@example.com,+1-926-465-7804,PRD-692,Clothing,218.4,3,655.2,Cash,ST77,EMP353,True,15.5,6.52,True
ORD-1695,2024-05-02 23:13:50.196491,CUST5644,customer911@example.com,+1-575-718-2032,PRD-763,Books,48.34,9,435.06,PayPal,ST87,EMP576,True,13.39,5.74,False
ORD-1696,2025-03-14 23:13:50.196491,CUST9503,customer232@example.com,+1-395-906-3940,PRD-672,Sports,144.99,5,724.95,Bank Transfer,ST61,EMP213,True,1.51,2.4,False
ORD-1697,2024-09-08 23:13:50.196491,CUST3920,customer154@example.com,+1-829-389-4132,PRD-672,Sports,212.2,3,636.6,Credit Card,ST46,EMP119,True,2.04,28.35,False
ORD-1698,2024-10-14 23:13:50.196491,CUST9946,customer609@example.com,+1-588-946-7961,PRD-453,Electronics,149.8,5,749.0,Credit Card,ST17,EMP627,True,16.08,12.14,False
ORD-1699,2024-11-30 23:13:50.196491,CUST7236,customer769@example.com,+1-762-663-1633,PRD-127,Home,169.44,10,1694.4,Credit Card,ST53,EMP244,True,11.63,36.72,False
ORD-1700,2024-10-05 23:13:50.196491,CUST7078,customer640@example.com,+1-878-107-7487,PRD-142,Electronics,150.42,4,601.68,PayPal,ST14,EMP307,True,24.27,34.31,False
ORD-1701,2024-09-24 23:13:50.196491,CUST1352,customer509@example.com,+1-956-895-4446,PRD-780,Clothing,25.54,8,204.32,PayPal,ST78,EMP630,True,16.96,15.91,False
ORD-1702,2024-09-16 23:13:50.196491,CUST8005,customer310@example.com,+1-818-126-9097,PRD-522,Home,320.36,5,1601.8,Cash,ST40,EMP475,True,0.25,8.84,False
ORD-1703,2024-08-27 23:13:50.196491,CUST1158,customer765@example.com,+1-556-161-6181,PRD-697,Clothing,300.66,10,3006.6,PayPal,ST54,EMP603,True,12.03,5.12,True
ORD-1704,2025-03-09 23:13:50.196491,CUST1956,customer392@example.com,+1-621-893-9824,PRD-276,Books,328.42,8,2627.36,Bank Transfer,ST18,EMP265,True,10.36,36.87,False
ORD-1705,2025-03-20 23:13:50.196491,CUST3071,customer833@example.com,+1-991-650-3653,PRD-628,Clothing,100.19,9,901.71,Cash,ST41,EMP649,True,2.67,22.52,False
ORD-1706,2024-08-14 23:13:50.196491,CUST9595,customer214@example.com,+1-630-214-6807,PRD-709,Books,151.35,4,605.4,Cash,ST42,EMP280,True,23.08,16.18,True
ORD-1707,2025-02-01 23:13:50.196491,CUST4453,customer769@example.com,+1-320-624-7116,PRD-593,Books,311.71,7,2181.97,Bank Transfer,ST76,EMP960,True,20.13,42.83,True
ORD-1708,2024-08-11 23:13:50.196491,CUST7675,customer358@example.com,+1-615-262-4759,PRD-297,Clothing,301.82,2,603.64,Bank Transfer,ST39,EMP716,True,5.75,29.68,False
ORD-1709,2024-10-09 23:13:50.196491,CUST1955,customer862@example.com,+1-536-478-6095,PRD-709,Clothing,255.63,6,1533.78,Bank Transfer,ST85,EMP711,False,6.4,25.9,False
ORD-1710,2024-06-25 23:13:50.196491,CUST7295,customer221@example.com,+1-986-163-2345,PRD-676,Books,178.45,8,1427.6,Cash,ST38,EMP701,True,0.8,37.17,False
ORD-1711,2025-04-14 23:13:50.196491,CUST2712,customer398@example.com,+1-265-942-9649,PRD-941,Home,456.9,7,3198.3,Cash,ST12,EMP911,True,7.42,40.78,False
ORD-1712,2024-06-16 23:13:50.196491,CUST5703,customer874@example.com,+1-778-552-4330,PRD-952,Books,173.19,7,1212.33,Cash,ST99,EMP543,True,14.62,34.3,False
ORD-1713,2024-07-12 23:13:50.196491,CUST7563,customer480@example.com,+1-916-525-7055,PRD-616,Sports,230.53,8,1844.24,Bank Transfer,ST66,EMP431,True,10.52,22.0,True
ORD-1714,2024-08-25 23:13:50.196491,CUST6631,customer660@example.com,+1-377-379-3391,PRD-613,Books,340.67,7,2384.69,Bank Transfer,ST39,EMP602,True,24.23,18.96,True
ORD-1715,2024-08-16 23:13:50.196491,CUST2394,customer988@example.com,+1-216-395-1961,PRD-121,Home,273.8,5,1369.0,Credit Card,ST18,EMP178,True,1.4,38.58,False
ORD-1716,2025-04-19 23:13:50.196491,CUST5732,customer940@example.com,+1-883-873-2217,PRD-211,Sports,176.71,7,1236.97,PayPal,ST35,EMP684,False,14.79,25.9,False
ORD-1717,2024-12-26 23:13:50.196491,CUST4714,customer600@example.com,+1-348-474-7007,PRD-156,Electronics,220.64,10,2206.4,Credit Card,ST11,EMP787,True,21.46,35.22,True
ORD-1718,2024-07-09 23:13:50.196491,CUST1529,customer396@example.com,+1-234-468-3076,PRD-165,Electronics,398.27,3,1194.81,Bank Transfer,ST71,EMP495,True,12.02,44.52,False
ORD-1719,2025-02-18 23:13:50.196491,CUST3958,customer461@example.com,+1-974-320-7196,PRD-941,Home,142.67,5,713.35,Cash,ST12,EMP707,True,0.07,45.79,False
ORD-1720,2024-11-29 23:13:50.196491,CUST8904,customer688@example.com,+1-990-452-5589,PRD-197,Books,75.42,7,527.94,Bank Transfer,ST55,EMP956,True,6.07,13.89,False
ORD-1721,2024-09-12 23:13:50.196491,CUST4591,customer562@example.com,+1-887-621-9142,PRD-243,Clothing,160.02,9,1440.18,PayPal,ST77,EMP202,True,8.09,9.39,False
ORD-1722,2024-08-28 23:13:50.196491,CUST7895,customer537@example.com,+1-316-379-8897,PRD-979,Home,425.52,2,851.04,Credit Card,ST34,EMP501,True,24.15,13.06,False
ORD-1723,2024-10-29 23:13:50.196491,CUST1525,customer226@example.com,+1-374-845-8161,PRD-534,Sports,49.05,4,196.2,Credit Card,ST60,EMP323,True,22.79,37.57,True
ORD-1724,2024-07-31 23:13:50.196491,CUST7477,customer296@example.com,+1-650-933-2059,PRD-736,Sports,495.89,7,3471.23,Cash,ST22,EMP617,True,23.73,18.5,True
ORD-1725,2024-05-18 23:13:50.196491,CUST1001,customer320@example.com,+1-706-998-7101,PRD-778,Electronics,272.8,1,272.8,Credit Card,ST53,EMP733,True,20.64,8.67,False
ORD-1726,2024-07-16 23:13:50.196491,CUST1374,customer190@example.com,+1-696-305-3473,PRD-185,Sports,492.5,2,985.0,Credit Card,ST44,EMP335,False,8.79,4.92,False
ORD-1727,2025-02-20 23:13:50.196491,CUST5648,customer510@example.com,+1-243-190-9096,PRD-687,Home,469.8,9,4228.2,Bank Transfer,ST64,EMP526,True,22.65,16.37,False
ORD-1728,2024-09-19 23:13:50.196491,CUST3365,customer107@example.com,+1-669-704-5549,PRD-443,Sports,229.14,10,2291.4,Credit Card,ST96,EMP215,True,24.54,6.81,True
ORD-1729,2024-05-17 23:13:50.196491,CUST2525,customer643@example.com,+1-794-432-1506,PRD-393,Home,103.25,7,722.75,Credit Card,ST18,EMP262,True,8.75,7.82,False
ORD-1730,2024-06-13 23:13:50.196491,CUST2646,customer567@example.com,+1-993-569-9212,PRD-670,Clothing,86.62,10,866.2,Credit Card,ST11,EMP325,True,6.51,34.19,True
ORD-1731,2024-07-15 23:13:50.196491,CUST1013,customer419@example.com,+1-427-475-4201,PRD-749,Electronics,123.79,7,866.53,Cash,ST70,EMP329,False,13.67,0.99,True
ORD-1732,2024-10-29 23:13:50.196491,CUST5599,customer493@example.com,+1-886-719-8962,PRD-710,Sports,356.52,6,2139.12,Cash,ST50,EMP281,True,4.68,5.88,False
ORD-1733,2025-01-16 23:13:50.196491,CUST3278,customer368@example.com,+1-270-503-6681,PRD-803,Home,140.11,3,420.33,Bank Transfer,ST53,EMP348,True,0.82,42.22,False
